employee_id,first_name,last_name,gender,hospital_id,department_id,designation,employment_type,salary,joining_date,phone_number,email
EMP01168,Ganesh,Gopalakrishnan,Male,H017,,Ward Boy,Part-Time,97806.99,2006-05-10,9091973923,ganesh.gopalakrishnan38@outlook.com
EMP01169,Yamuna,Pillai,Female,H002,D002,Staff Nurse,Full-Time,22531.6,2016-10-10,9748208402,yamuna.pillai28@outlook.com
EMP01170,Kavya,Chetty,Female,H030,D040,Housekeeping Staff,Full-Time,67276.7,2023-02-26,9509634571,kavya.chetty8@gmail.com
EMP01171,Senthil,Subramaniam,Male,H014,D018,IT Support,Full-Time,76134.28,2011-02-27,9026042308,senthil.subramaniam50@outlook.com
EMP01172,Vijay,Menon,Male,H026,D034,Receptionist,Full-Time,20721.44,2005-03-10,9921465142,vijay.menon8@rediffmail.com
EMP01173,Shobha,Chandrasekaran,Female,H022,,Housekeeping Staff,Full-Time,118329.61,2013-04-18,9296999828,shobha.chandrasekaran32@outlook.com
EMP01174,Shobha,Krishnan,Female,H001,D001,IT Support,Full-Time,102109.54,2024-05-15,9128384942,shobha.krishnan56@outlook.com
EMP01175,Indira,Naidu,Female,H017,D022,Administrator,Full-Time,42230.85,2023-12-08,9715772842,indira.naidu59@rediffmail.com
EMP01176,Malini,Reddy,M,H028,D037,Receptionist,Part-Time,101472.44,2013-12-19,9130890341,malini.reddy85@outlook.com
EMP01177,Geetha,Panicker,Female,H022,D029,Accountant,Full-Time,107058.46,2023-12-22,9631697540,geetha.panicker10@yahoo.com
EMP01178,Mahesh,Sarma,Male,H018,D023,Security Staff,Full-Time,36482.09,2010-08-13,9152858455,mahesh.sarma43@gmail.com
EMP01179,Karthik,Chetty,Male,H017,D022,Receptionist,Full-Time,48053.6,2015-06-22,9688591486,karthik.chetty35@yahoo.com
EMP01180,Nandini,Chetty,Female,H002,D002,Accountant,Full-Time,29531.29,2025-10-15,9983080356,nandini.chetty15@yahoo.com
EMP01181,Malini,Sarma,Female,H005,D006,Housekeeping Staff,Full-Time,72637.73,2011-10-18,9486356415,malini.sarma71@outlook.com
EMP01182,Bhavani,Menon,Female,H029,,Administrator,Full-Time,74647.19,2007-05-17,9798945987,bhavani.menon63@rediffmail.com
EMP01183,Suresh,Mudaliar,Male,H021,,Housekeeping Staff,Full-Time,95915.28,2006-05-25,9791096686,suresh.mudaliar28@gmail.com
EMP01184,Sandhya,Sarma,Female,H008,D011,Ward Boy,Full-Time,54184.52,2014-10-01,9225849893,sandhya.sarma19@yahoo.com
EMP01185,Mahesh,Iyengar,Male,H015,D020,Administrator,Full-Time,28075.6,2005-10-05,9964691855,mahesh.iyengar93@rediffmail.com
EMP01186,Nithin,Gopalakrishnan,Male,H019,D025,Staff Nurse,Full-Time,102047.24,2019-05-30,9631037790,nithin.gopalakrishnan54@yahoo.com
EMP01187,Vijay,Sarma,Male,H012,D015,Lab Technician,Contract,18066.96,2014-10-04,9267266764,vijay.sarma37@rediffmail.com
EMP01188,Girish,Chandrasekaran,Male,H026,D034,Security Staff,Full-Time,51406.62,2014-04-13,9864609872,girish.chandrasekaran7@gmail.com
EMP01189,Usha,Gopalakrishnan,Female,H013,D016,Lab Technician,Full-Time,62841.97,2023-11-07,9396965710,usha.gopalakrishnan11@outlook.com
EMP01190,Indira,Kamath,Female,H007,D008,Ward Boy,Full-Time,82966.98,2005-10-04,9007496044,indira.kamath46@outlook.com
EMP01191,Harish,Varma,Male,H013,D017,Lab Technician,Part-Time,56203.23,2015-04-07,9976160163,harish.varma18@outlook.com
EMP01192,Raghav,Chetty,Male,H012,D015,HR Executive,Contract,118854.95,2015-05-24,9912295075,raghav.chetty62@yahoo.com
EMP01193,Sangeetha,Kamath,Female,H013,D017,Administrator,Full-Time,88256.89,2025-12-29,9114994619,sangeetha.kamath93@gmail.com
EMP01194,Sandhya,Kamath,Female,H028,D038,Receptionist,Full-Time,68121.57,2025-06-28,9418036663,sandhya.kamath10@outlook.com
EMP01195,Lakshmi,Reddappa,Female,H027,D036,Ward Boy,Full-Time,119131.94,2017-01-13,9159411735,lakshmi.reddappa10@yahoo.com
EMP01196,Raghav,Shetty,Male,H017,D022,Radiology Technician,Contract,84461.93,2012-12-27,9722706864,raghav.shetty8@rediffmail.com
EMP01197,Ramya,Reddy,Female,H023,D031,IT Support,Full-Time,98376.75,2006-08-01,9776708614,ramya.reddy63@yahoo.com
EMP01198,Naveen,Sundaram,Male,H008,D010,Lab Technician,Full-Time,75405.13,2014-11-05,9427044411,naveen.sundaram53@rediffmail.com
EMP01199,Lakshmi,Bhat,Female,H022,D029,Accountant,Part-Time,79714.46,2022-07-09,9602952164,lakshmi.bhat94@yahoo.com
EMP01200,Anitha,Nair,Female,H001,D001,Accountant,Full-Time,38760.23,2025-01-11,9914069398,anitha.nair21@yahoo.com
